title,price,link
"ASUS Vivobook Go 14 (2023) Thin & Light Laptop,AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, (8GB RAM/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Silver/1.38 kg), E1404FA-NK521WS  ","37,890",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK521WS/dp/B0BVMM9CW5/ref=sr_1_87?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-87
"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,1 TB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5328TU  ","39,980",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5328TU/dp/B0CYQ8DS2B/ref=sr_1_88?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-88
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.46Kg), 83BF000UIN  ","61,490",https://amazon.in//Lenovo-IdeaPad-12450H-Backlit-83BF000UIN/dp/B0CFF518HZ/ref=sr_1_89?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-89
"ASUS Vivobook Go 14 (2023), AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.38 kg), E1404FA-NK547WS  ","40,990",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK547WS/dp/B0CD49SK4N/ref=sr_1_90?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-90
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa Built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","64,990",https://amazon.in//Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_13?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.x3KR7kFVi3QYHRnwbXLX5Dc3clA4-erO1VaCgJE42LpUphSgxH2HIqEAjIbfvzgweI-IDq1GXAx4j2Beziwd1B1eNZtnsXOZUSyFAU8ERU9rTkJY_1oOh-6Lzj7QKmONMFZv73k3rYtkuSx5h4CyozkPDjaDJhCWRO3NznQi1ARIAvT9R1u83GmAmM89pEkvNV6aOA4LALbGUpD0s5SGFdDcSSo4jQdy69Lc9DmupG4.eRCZMjkVOc8JfipExLASIRtwOHZqwOUJZlOJltQrF0Q&dib_tag=se&keywords=laptop&qid=1725801453&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-13
"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (32GB RAM/128GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","28,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTUxNzIzOTEwODMzMjMzOjE3MjU4MDE5MTc6c3BfbXRmOjMwMDI4NjM3MDE3NDMzMjo6MDo6&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC46NHCS%2Fref%3Dsr_1_91_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725801916%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"MOKOBARA The Briefcase With Adjustable Shoulder Strap Vegan Leather, Water Resistant, Fits upto 15.6"" Laptops (Unisex)  ","5,999",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTUxNzIzOTEwODMzMjMzOjE3MjU4MDE5MTc6c3BfbXRmOjMwMDI0NzA4NzAxMTUzMjo6MDo6&url=%2FMOKOBARA-THABF12CSC22001-Briefcase-Enough-Yellow%2Fdp%2FB08SW2QYK2%2Fref%3Dsr_1_92_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725801916%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen,Thin and Light Laptop,15.6"" (39.62 cm) FHD, (8GB RAM/512GB/Windows11/Office 2021/Blue/1.7 kg), X1502ZA-EJ523WS  ","47,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ523WS/dp/B0C5N3G2MD/ref=sr_1_93?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-93
"ASUS Vivobook 15, 15.6"" (39.62cm) FHD, Intel Core i7-12700H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Intel Iris Xáµ‰ Graphics/Windows 11/Office 2021/Quiet Blue/1.7 Kg), X1502ZA-EJ744WS  ","61,990",https://amazon.in//ASUS-Vivobook-i7-12700H-Graphics-X1502ZA-EJ744WS/dp/B0D3LQRHWC/ref=sr_1_94?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-94
"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Arctic Grey/1.65 Kg), 82YU00W7IN  ","28,990",https://amazon.in//Lenovo-39-62cm-Antiglare-Windows-82YU00W7IN/dp/B0C69Z4TKW/ref=sr_1_95?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-95
"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","76,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_96?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-96
"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RAM/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS  ","51,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS/dp/B0C7H6SSC8/ref=sr_1_97?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-97
"Lenovo IdeaPad Slim 3 Intel Core i7 12th Gen 15.6inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Grey/1.63Kg), 82RK011GIN  ","59,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82RK011EIN/dp/B0CMGZCDRW/ref=sr_1_98?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-98
"Lenovo Thinkpad P16s 13th Gen Intel Core i7 16""(40.64 cm) WUXGA IPS 300nits Thin and Light Workstation (16GB/1TB SSD/Windows 11 Pro/Backlit/Villi Black/3Y Premier Support/1.70Kg), 21HKS04W00  ","1,12,990",https://amazon.in//Lenovo-Thinkpad-300nits-Workstation-21HKS04W00/dp/B0D8L2HWCP/ref=sr_1_99?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-99
"Acer Swift Go 14 Built-in AI PC Premium Laptop Intel Core Ultra 7 155H (14-inch IPS Touchscreen WUXGA/16GB/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win11/MSO)SFG14-73T, Pure Silver, 1.3 Kg  ","94,990",https://amazon.in//Acer-Premium-Touchscreen-Graphics-SFG14-73T/dp/B0CYH9WFJS/ref=sr_1_100?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY&dib_tag=se&keywords=laptop&qid=1725801916&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-100
"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU/eq2305au  ","41,525",https://amazon.in//HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_14?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.x3KR7kFVi3QYHRnwbXLX5Dc3clA4-erO1VaCgJE42LpUphSgxH2HIqEAjIbfvzgweI-IDq1GXAx4j2Beziwd1B1eNZtnsXOZUSyFAU8ERU9rTkJY_1oOh-6Lzj7QKmONMFZv73k3rYtkuSx5h4CyozkPDjaDJhCWRO3NznQi1ARIAvT9R1u83GmAmM89pEkvNV6aOA4LALbGUpD0s5SGFdDcSSo4jQdy69Lc9DmupG4.eRCZMjkVOc8JfipExLASIRtwOHZqwOUJZlOJltQrF0Q&dib_tag=se&keywords=laptop&qid=1725801453&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-14
"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres) Improved (2022 - Model)  ","4,999",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTUxNzIzOTEwODMzMjMzOjE3MjU4MDE5MTc6c3BfYnRmOjMwMDI0NzA3ODEwNzEzMjo6MDo6&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_101_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725801916%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"(Refurbished) Dell Precision 7510 Intel Core i7 - 6920HQ Quad Core Processor, 32GB Ram & 512GBSSD, 15.6 Inches (Numeric Keypad) FHD Screen with Dual Intel & Nvidia Quadro M2000M (4GB Graphic ) Laptop  ","46,690",https://amazon.in//sspa/click?ie=UTF8&spc=MToyOTUxNzIzOTEwODMzMjMzOjE3MjU4MDE5MTc6c3BfYnRmOjMwMDE1MzkyOTcyNTEzMjo6MDo6&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZDMD5Y1%2Fref%3Dsr_1_102_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.PpTu_wHVvROmNTOy-D8C0d2uYvbtcwxIHpWMKQADQOw5KNd2DykMiosoa6p1KRMvngGQ_E9b0KGxJ43rb7zfmRh0LdZb8bvfSKlc5SDU-3U_XQQDIov1idoxLwz4pFYs6OYtPCtUH7o0HzUqDCyuwM6eoY42wrKGo3uoU0JUz68zC2QQ22aOveK8Xilb02C5jyO_iNhlyoJdOXegEiZ4UEdV1q6zSelVb4RgAupDW58.Uti0xWWnK-LPydUhIjRPX_YAQZbGaZH5RA-p6QBNoTY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725801916%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"(Refurbished) Fujitsu Laptop H770 Intel Core i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (8GB RAM/128GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","24,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjcyNjMzMzUzMjQ1OTk1OjE3MjU4MDIwMDk6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc1ODMyOjowOjo&url=%2FRefurbished-Fujitsu-E3-1505M-Processor4GB-Graphic%2Fdp%2FB0DC463T7N%2Fref%3Dsr_1_97_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.O40Trx-P_R7xj1p0gZ4nLFL_H2LM5SIGfOix7eYk_kC2uTqy0slNIH91xzY0o-zfzJEMawU1vEY8koSYX_sz7t86x3lkO9wbK-nN2bw3rPc3GNKYvAUAKkrMa77DpGyKFX6TFycguiK5KPXEMAuUsjD5dWNx_VUKkjJe-KQ_JOAZ9g7mhr-XnIyjXqBWjqdw-_5S0UEICGHhyS-Hx0l6Wfc_DSNMxzxnKjE7QPpypew.gHCDdt0Wi7xT7ES-Kcy5mROyGeoGcclf-dgcqE7Rbts%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725802009%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Contacts Unisex Laptop Backpack, 15.6 Inch Work Backpack Purse Waterproof Anti-theft Travel Back Pack with USB Charging Portâ€¦â€¦  ","1,299",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjcyNjMzMzUzMjQ1OTk1OjE3MjU4MDIwMDk6c3BfYXRmX25leHQ6MzAwMTA2MjY0ODYxNDMyOjowOjo&url=%2FContacts-Backpack-Waterproof-Anti-theft-Charging%2Fdp%2FB0CPPM7YX9%2Fref%3Dsr_1_98_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.O40Trx-P_R7xj1p0gZ4nLFL_H2LM5SIGfOix7eYk_kC2uTqy0slNIH91xzY0o-zfzJEMawU1vEY8koSYX_sz7t86x3lkO9wbK-nN2bw3rPc3GNKYvAUAKkrMa77DpGyKFX6TFycguiK5KPXEMAuUsjD5dWNx_VUKkjJe-KQ_JOAZ9g7mhr-XnIyjXqBWjqdw-_5S0UEICGHhyS-Hx0l6Wfc_DSNMxzxnKjE7QPpypew.gHCDdt0Wi7xT7ES-Kcy5mROyGeoGcclf-dgcqE7Rbts%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725802009%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Acer Swift Go 14 Built-in AI PC Premium Laptop Intel Core Ultra 7 155H (14-inch IPS Touchscreen WUXGA/16GB/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win11/MSO)SFG14-73T, Pure Silver, 1.3 Kg  ","94,990",https://amazon.in//Acer-Premium-Touchscreen-Graphics-SFG14-73T/dp/B0CYH9WFJS/ref=sr_1_99?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.O40Trx-P_R7xj1p0gZ4nLFL_H2LM5SIGfOix7eYk_kC2uTqy0slNIH91xzY0o-zfzJEMawU1vEY8koSYX_sz7t86x3lkO9wbK-nN2bw3rPc3GNKYvAUAKkrMa77DpGyKFX6TFycguiK5KPXEMAuUsjD5dWNx_VUKkjJe-KQ_JOAZ9g7mhr-XnIyjXqBWjqdw-_5S0UEICGHhyS-Hx0l6Wfc_DSNMxzxnKjE7QPpypew.gHCDdt0Wi7xT7ES-Kcy5mROyGeoGcclf-dgcqE7Rbts&dib_tag=se&keywords=laptop&qid=1725802009&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-99
"ASUS TUF F17 Gaming Laptop, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX706HF-HX018W  ","48,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W/dp/B0C27VNNWH/ref=sr_1_100?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.O40Trx-P_R7xj1p0gZ4nLFL_H2LM5SIGfOix7eYk_kC2uTqy0slNIH91xzY0o-zfzJEMawU1vEY8koSYX_sz7t86x3lkO9wbK-nN2bw3rPc3GNKYvAUAKkrMa77DpGyKFX6TFycguiK5KPXEMAuUsjD5dWNx_VUKkjJe-KQ_JOAZ9g7mhr-XnIyjXqBWjqdw-_5S0UEICGHhyS-Hx0l6Wfc_DSNMxzxnKjE7QPpypew.gHCDdt0Wi7xT7ES-Kcy5mROyGeoGcclf-dgcqE7Rbts&dib_tag=se&keywords=laptop&qid=1725802009&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-100
"Lenovo IdeaPad Slim 3 Intel Core i5-1155G7 15.6"" FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Arctic Grey/1.65Kg), 82H803HQIN  ","43,500",https://amazon.in//Lenovo-IdeaPad-i5-1155G7-Windows-82H803HQIN/dp/B0CP2KFPKC/ref=sr_1_101?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.O40Trx-P_R7xj1p0gZ4nLFL_H2LM5SIGfOix7eYk_kC2uTqy0slNIH91xzY0o-zfzJEMawU1vEY8koSYX_sz7t86x3lkO9wbK-nN2bw3rPc3GNKYvAUAKkrMa77DpGyKFX6TFycguiK5KPXEMAuUsjD5dWNx_VUKkjJe-KQ_JOAZ9g7mhr-XnIyjXqBWjqdw-_5S0UEICGHhyS-Hx0l6Wfc_DSNMxzxnKjE7QPpypew.gHCDdt0Wi7xT7ES-Kcy5mROyGeoGcclf-dgcqE7Rbts&dib_tag=se&keywords=laptop&qid=1725802009&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-101
